"","RNA.g0","RNA.g1","RNA.g2","RNA.g3","RNA.g4","RNA.g5","RNA.g6","RNA.g7","RNA.g8"
"RP11-298J20.3",0.0303773182506219,0,0,0.0334905154860143,0.0176871253645759,0.0173638242086437,0.0423890466703404,0,0
"CTBP2",0.00890927090439153,0.153088158191514,0.0231991964882562,0,0.0860785014664382,0.197998352916612,0.629529464153319,2.38998670559518,0
"RP11-383C5.4",0.0364513382983611,0.0094371406218887,0,0.0504379670012467,0.0627151315247284,0.0222685407870593,0.034519063152626,0.0474924012158055,0
"EDRF1",0.0690553171623487,0.0164926193769848,0.0574975287127136,0.0541424807044553,0.068209618881717,0.0125235128954612,0.0225265813660119,0.205231813386725,0
"UROS",0.515338679352178,0.411916937541116,0.61302351086089,0.348215578086707,0.590474476551047,0.509767175443031,0.84160279596165,0.851727139490292,0
"BCCIP",0.236835976159926,0.283850786731013,0.329283244000954,0.352771971862868,0.237110519773024,0.404181976188466,0.35571350560271,0.0527515192437542,0.0866738894907909
"DHX32",0.0608538187243342,0.0369138564166338,0.0143359831080005,0.0215971526313971,0.0553251579981615,0,0.15624971245073,0.0506072874493927,0
"FANK1",0.00958129730765546,0.0235947847163966,0.0394753622840498,0,0,0.0112458362291362,0,0,0
"ADAM12",0,0.00680524412111974,0.0098449421609648,0,0.0317939670537959,0,0,0,0
"PTPRE",0.169926231043924,1.20885664756109,0.178353332143359,0.0352985925012763,0.273361691151212,0.454814952679922,0.822249819790701,1.16007412260152,0
"MKI67",0.0124440019910403,0.00638710316129671,0.013585036134554,0,0.00933487172019282,0,0.0182043253477026,0.0551049197672368,0
"MGMT",0.601706318062752,1.05279259096687,0.722440287078097,0.573696713447261,0.972311844562568,0.53282590106987,1.19870201843846,0.45192896418886,0.0866738894907909
"LINC00959",0.0213556134639601,0,0,0,0,0,0,0.0551049197672368,0
"GLRX3",0.737783189085333,0.493433102828999,0.824175146380133,0.576542074898836,0.635402912915513,0.553677584110747,0.798085801650785,0.28117983203278,0.0866738894907909
"PPP2R2D",0.115486791229902,0.0773744602749052,0.082245913123393,0.0545196520835574,0.157750842011463,0.0824109739334844,0.10681627570354,0,0
"BNIP3",0.29015668859257,0.0274150776667535,0.23883372592304,0.0313407288119821,0.140619492030844,0.0885980270752888,0.107093226960004,0,1.70335505144581
"STK32C",0.10618006040121,0.199203589399702,0.0779304162322515,0.0414481525519782,0.0716659309366485,0.175283038691163,0.138094409824453,0.404358248658077,0
"LRRC27",0.0280041871049276,0.0511251797438604,0.0371358167390993,0.0598510579431014,0.0170055880362287,0.0432818337503271,0.0884550035712516,0,0
"PWWP2B",0.0323430062119063,0.107246910650084,0.0482952544705876,0.117900060261011,0.018472030574905,0.220060004053047,0.0302324878314237,0,0
"RP11-432J24.2",0,0.00512321852883706,0,0.0264511077723935,0,0.0885489221265324,0,0.0442383918459796,0
"C10orf91",0.0288502059786986,0.0125069104782853,0.0356208066515651,0,0.0554288124732247,0,0.0483383232883841,0.102057478772044,0
"INPP5A",0,0.034196768774496,0.00793044052011001,0,0.0230958616835036,0.0147781649656999,0,0,0.319846473692628
"UTF1",0,0.0105498020972859,0,0.0231286390144568,0,0.0678082315108591,0,0.229827932582484,0
"VENTX",0,0.0460525665949687,0,0,0,0.0533387693027746,0,0,0
"ADAM8",0.163096920678682,0.496085919192297,0.275521916771853,0.280484284205881,0.674264824270764,0.20979699195419,0.810172671749866,0.567644737680852,0
"TUBGCP2",0.203674887337809,0.373858005907493,0.172412757872428,0.213142226522622,0.0614804137599666,0.353147942791522,0.383355578955094,0.365422106499903,0
"ZNF511",0.359389360861712,0.609092577950101,0.409993444503042,0.444708942688741,0.502917074731634,0.723663348689636,0.536110588536068,0.840386659002989,0
"FUOM",0.171865264087673,0.818014891281544,0.149727571661741,0.195741848816048,0.247496131355743,0.21554136684156,0.0356049277219967,1.21209921525242,0
"ECHS1",0.591380812354165,0.610576907930165,0.917542393394455,0.702454155509248,0.662845104892906,0.736560786867015,0.704986270994801,0.539044580112924,0
"PAOX",0.0579979993581305,0.0260348246100368,0.0819730360983365,0.303394798074415,0.0394903246365566,0.0727042346586049,0.0591010137169797,0.0864107433059517,0
"MTG1",0.0774172515611627,0.101414737848395,0.0728419646155899,0.167562097965905,0.0965056565682672,0.129814776310916,0.14868071696509,0.183326468738957,0.785731122809775
"SYCE1",0.00388621172081455,0.0359706113847352,0.172111427695928,0,0,0.0944914071214538,0.0153208570487433,0.101395197923426,0
"BET1L",0.139102030519142,0.0930024294844039,0.148569107959467,0.139274030035752,0.228007842492514,0.150204184433443,0.154879395713416,0.216009345403113,0
"SCGB1C1",0,0.00992837669055434,0,0,0,0.0463331702207221,0,0,5.08438926610313
"RIC8A",0.241538785816095,0.229927630127854,0.367607807796078,0.205573315893682,0.407282457209189,0.262062823397949,0.447363791471085,0,1.2145782432016
"SIRT3",0.0290848099244845,0.0576414771925906,0.0627421570843798,0.0396219287872816,0.0785816245529113,0.0330592147222162,0.103217747465651,0.0512547154338199,0.319846473692628
"PSMD13",0.706357714074742,0.891760177121778,0.844764538025586,0.741300368835907,0.96491882665838,0.808427457883149,1.24319951233989,0.894495328671496,0
"RP11-326C3.2",0.017588731703086,0,0.0070773011136841,0,0.0158571587143016,0,0,0,0
"ATHL1",0.212413942153689,0.0891102640752353,0.104602956247901,0.181400250490805,0.220645374264087,0.181278655113948,0.30496522213965,0.0474924012158055,0.0866738894907909
"IFITM2",5.84155685090284,7.3587517012091,6.80767120032928,4.99533078231948,8.35540318870472,34.5490351280002,16.9604142256696,8.80374768836992,3.0487491586398
"IFITM1",4.35769263076183,0.79212570456219,5.34076590151498,1.45025789224777,5.39120496677702,3.72336829568299,9.76020249599167,1.7406323802135,1.32139422533472
"RP11-326C3.11",0.0178231731482024,0,0.0065725737015552,0,0.033887937673305,0,0,0,0
"IFITM3",0.245166283968443,7.78090997829012,0.221699392061776,0.199396225786326,0.403040266621489,17.1549489968928,1.25514083498495,5.83660266004954,0.173347778981582
"RP11-326C3.12",0.0370788619194969,0,0.00629566719592242,0.0374468950351454,0,0.0334323152777618,0,0,0
"RP11-326C3.15",0.0191078819890119,0,0.00909191746721,0,0.00825372614466801,0.0253088950642593,0.200877742357418,0,0
"SIGIRR",1.18382760862415,0.927693930679747,1.4704863228167,0.376489123646534,1.54538812888432,0.97422184674305,2.3986625736428,0.665511038361534,0.872405012300566
"ANO9",0.0682061571859697,0.0278372823372358,0.136484042305401,0.038075228141755,0.0594190324092582,0,0.0324527812033491,0,0
"PTDSS2",0.0193932297298938,0.0508106986339924,0.0562016492837818,0.0376961840535308,0.0465957987677108,0.0161086625943968,0.0628985195316536,0.106620680703511,0
"RP13-317D12.3",0.00687805213563519,0,0,0,0,0.0150263863344032,0.0296489563567362,0,0
"RNH1",1.22560149033357,2.82535284317539,1.41232622979813,1.10601158130606,1.14396268369993,4.26862271149997,0.942510562105149,4.45743506967095,2.81239255381444
"HRAS",0.156311894900347,0.121623025593579,0.180558342491316,0.187651761788483,0.230941581186958,0.249583616597324,0.119394446950969,0.0987521941742066,0
"LRRC56",0,0,0.0200196604751984,0.00957186942438606,0,0,0,0,0
"C11orf35",0.0134926792982974,0.00965182023677845,0,0.0434212169366771,0.0236475381730385,0,0,0,0
"RP11-496I9.1",0.0143388642499963,0,0.0297743990874678,0,0,0,0,0,0
"RASSF7",0.418652665039943,0.20967542416653,0.565569909724919,0.264103753323487,0.565577174245034,0.0876009528684351,0.772036499638838,0.340586632593082,0
"PHRF1",0.0959947248470066,0.0858230763398033,0.0411881135968523,0.151780803430201,0.0379099453293343,0.0861762823550838,0.0580236211947637,0,0
"IRF7",0.396447304214372,1.1682220458262,0.658868635286643,0.844966219310433,1.17553360675942,1.50864407646292,1.53461068937769,3.3808403698486,0.0866738894907909
"SCT",0,0,0,0,0,0,0,0.54485238619098,0
"DEAF1",0.140646725408016,0.0540663096115682,0.118870440795288,0.0469504812317048,0.120863436230523,0.0813937441649376,0.15476186719749,0.288572785750073,0
"EPS8L2",0.191918827234411,0.0138047946812887,0.282771475264063,0.0317705605975049,0.140238049334301,0,0.246144660753312,0.0701459034792368,0
"TMEM80",0.363244742246497,0.253722616455705,0.099709154030855,0.420529962359644,0.190575101226706,0.30529508277968,0.217245901679212,0.238020591559336,0
"TALDO1",1.14597264739892,7.88863637552091,2.23996238696646,1.42332280752718,1.60209865173992,3.83712822653878,1.3417399866722,3.20729983546992,61.9240727939123
"PDDC1",0.0850066781385585,0.0485127943734231,0.0870551974872336,0.0700639336013082,0.0686256828634535,0.0157711791164355,0.123599312309104,0.157709729577738,0
"AP006621.5",0.0606856750637257,0.0522716037454518,0.0486950365320856,0.0186344663088849,0.0918091895454381,0.0111928186875301,0.141919435939647,0,0
"SLC25A22",0.0517620049441434,0.0576370220441859,0.0396138199466541,0.0289949261160368,0.102438707991742,0.117470964933366,0.111702023852139,0.0492746767581205,0
"PIDD",0.0825778990360177,0.0505894540582925,0.0333025377225398,0.038011661267926,0.0358186369937736,0.0557999222799894,0.0669493956581399,0.158737320441669,0
"RPLP2",76.1674594319549,37.8809148278294,66.249422408273,66.3409118990898,50.1997897026109,29.8577765550956,29.658411710872,39.7228146542635,12.4064770660715
"PNPLA2",0.282688176118919,0.391206771351181,0.211563294353767,0.149862338173938,0.183098434408875,0.204670531528575,0.260800349849464,0,0
"EFCAB4A",0,0.00365892657339331,0,0.0409440240471925,0,0,0,0,0
"CD151",0.0434361782908462,0.404230596199299,0.151020200135607,0.0772841875918289,0.18311181133752,0.224313628702291,0.307077053241345,0.0956110698009361,6.33981334866621
"POLR2L",1.58498449699893,3.35759033051032,1.65182012111574,1.19994525985967,2.12977359319821,2.39416320606165,3.02152599832215,1.73965633322835,1.39775011759005
"TSPAN4",0.0625475820464098,0.462094357569973,0.0188026546569811,0.0517407168720947,0.0196829858302185,0.247243131899024,0.250729781406965,0.373711395658568,0
"RP11-1391J7.1",0.005716572343223,0.0397644438366878,0.0123497651074677,0.0126720869406541,0,0.0263852036910747,0.0270621346611821,0,0
"CHID1",0.314274003163707,0.356414324154366,0.256713026090576,0.261506794493548,0.264374951317233,0.300623476169633,0.323799512774065,0.450308149533914,0
"AP2A2",0.136141180857996,0.129644361369414,0.0993658157511603,0.0801704524493754,0.0792177547928195,0.140065133773847,0.0710913409234174,0.151713460892348,0
"TOLLIP",0.155222582672239,0.523648556594142,0.271109929156695,0.168540920347763,0.334951502626248,0.634226321718967,0.400453436428227,0.433848191016608,3.15294391381348
"TOLLIP-AS1",0.099525394845307,0.0573209996032982,0.0630572988587759,0.0614418685346097,0.0879156636539024,0,0,0,0
"MOB2",0.346924445452282,0.224627921121479,0.562593093137472,0.296979933249557,1.34736978555725,0.291809222299326,0.816676844119274,0.261680151988444,1.09979325060203
"DUSP8",0.011945072001856,0,0.0114821636070528,0.014484189059223,0.015734551817026,0,0,0,0
"KRTAP5-AS1",0.0159261028826246,0,0.00513638646993622,0.0269289184269203,0,0,0,0,0
"IFITM10",0.00496721637194516,0.00728452024878094,0.00592984753176026,0,0,0,0.0584863726751667,0,0
"CTSD",0.657726967693163,3.74917433357461,0.561160584412931,0.260481583020817,1.13533453683768,2.25484798260905,3.66784819925823,0.570354714296758,3.90664389606226
"AC068580.6",0.0112724927384698,0,0,0.0441119384550235,0,0,0,0,0
"TNNI2",0,0.361826043507987,0,0.0866598068836513,0.0153649482508543,0.981894485125627,0,0.169897078379822,0.173347778981582
"LSP1",3.10129653539292,4.54852297159189,3.04518109370008,3.58019885135874,4.75944389265451,7.24485777960765,5.2459032172645,9.44936044146428,1.09979325060203
"MRPL23",1.32790357888434,2.63559671168337,1.39470062033563,1.0790346585305,0.970435163905926,2.27477508005885,1.72464799007547,2.35319545773143,0.785548948285815
"ASCL2",0.0485307179181164,0.431282509106063,0.0452060302670485,0.0380273756282101,0.715382841934955,0.529054626731511,1.66280355527211,0.391702077677794,0
"C11orf21",0.147187820733123,0.523019657229349,0.166734275882554,0.149721751071949,0.324571292416075,0.913757973133555,0.703427886178288,0.15955647555841,1.33779264214047
"TSPAN32",0.385658445304344,0.448995740317008,0.303703702132999,0.153436311165742,0.662557519461393,0.548414636466865,1.30660255417873,0.5101705379973,0
"CD81",0.123217111770276,0.18246820642163,0.121519677204017,0.64371057066642,0.598964118459333,0.244351825373701,0.349483892353364,0.201400790385261,0.306100584652117
"TSSC4",0.418520211994318,0.543905952454588,0.457972759421011,0.437757443192916,0.459075447285613,0.425646677852421,0.842638333064245,0.42433048735725,0.816593173281071
"KCNQ1",0.0660921069308922,0.146498966964061,0.109233847526963,0.0625283873709666,0.0236934260220159,0.132021104181204,0,0.363434784525798,0
"KCNQ1OT1",0.498934531113619,0.105507901648189,0.319540200111433,0.26221731147338,0.0742577565107584,0.355843394645573,0.103401338867393,0.0506975989617132,0
"CDKN1C",0.00622471210706505,0.176286218809368,0.0424889353751351,0.0266709412252961,0,2.22329179525481,0.0331191627475657,0,0.260021668472373
"SLC22A18AS",0,0.105150251627908,0,0,0,0.034740701143489,0,0,0
"SLC22A18",0.0811739815589768,0.184621622148317,0.113321163250076,0.0181232964101374,0.0973939864382796,0.155609304809548,0.234356683977575,0.0606913963876481,0
"PHLDA2",0.00550933832846675,0.19516611454366,0.0279020163103501,0.0381941393508401,0.0165596910624035,0.0548766827785949,0,0.440578119324846,0
"NAP1L4",0.881183862609204,0.252179004563093,1.17044151346119,0.336279392402726,0.801775575494125,0.325288372540198,0.721847919211951,0.293085043077585,0.406520363183418
"CARS",0.686941684287393,0.199293492355233,0.290172307018181,0.0749416803461225,0.697561281742451,0.393129283532472,0.370699696499809,0.363177655769277,0.0866738894907909
"OSBPL5",0,0.0422671088331693,0.0181611537433044,0,0.0763404995811703,0.0838114399510703,0.402789692841379,0.0506975989617132,0
"ZNF195",0.118352165038743,0.0902389508748027,0.27334159082694,0.154740950140099,0.211805192328401,0.0474744508392188,0.243141672822738,0.0551049197672368,0
"NUP98",0.150267789165631,0.128131525804775,0.2265538029531,0.110057700793121,0.123993371280226,0.15142303868683,0.10759214865153,0.119623420895323,0
"PGAP2",0.112060451391535,0.10184917115264,0.161719990809764,0.192463773836358,0.0775939467508087,0.074439113725151,0.0446094971482119,0,0
"RHOG",1.1584727588064,4.93059143855391,1.95985543239298,1.07772830249115,2.66845982380003,6.275905063073,2.67203699151464,4.15329227206757,0.260021668472373
"STIM1",0.1697536773649,0.19785244711675,0.189509647479249,0.0521227313368888,0.140763077070247,0.228893583085638,0.0791570885942382,0.200907349227705,0.173347778981582
"RRM1",0.122826872873134,0.0229939906129192,0.212219694419177,0.0614278872265381,0.256645123555739,0.0830061371439552,0.132032605343196,0.0497611464968153,0
"TRIM21",0.0947010831421321,0.170527442139147,0.178367729176079,0.203406547419518,0.0865786268727802,0.230221022310788,0.205147722836834,0.124310429954591,0
"TRIM68",0.0459393129119389,0.0255889269775278,0.0437049983844001,0,0.0492449332406907,0.0306204225022272,0.0253004427577483,0.0504764981424649,0
"TRIM34",0.0147093023898654,0.0137620240583947,0.00607095243530186,0,0,0.0224712031531592,0,0,0
"TRIM5",0.0737417826788936,0.0939772441551168,0.100539095911766,0.0996395980534518,0.185399594545685,0.10452421823145,0.186454044172461,0.109619637796322,0
"TRIM22",0.901670380145833,0.815555020832643,0.874971212341011,1.30883948254893,0.928255466424391,0.945720445685907,1.19912554278996,1.26715836956222,1.21849828065382
"FAM160A2",0.0782310825071793,0.14004064436355,0.125365459824395,0.0928352754859973,0.176125459976542,0.158254995956511,0.308527539097514,0.0568595342066958,0
"PRKCDBP",0,0.138507878777193,0.00919178475046143,0,0,0.0225203922151508,0,0.149060044893378,0
"SMPD1",0.26061536743604,0.0879263013734146,0.304250725186925,0.143714067867327,0.266302866782276,0.111830854511015,0.149104250456142,0.208240133091815,0.406520363183418
"APBB1",0.250371500530921,0.0680222037540483,0.204505666995627,0.0861834014266707,0.169018237731149,0.0302665827779983,0.070563230671105,0.0568595342066958,0
"TRIM3",0.0281426835381246,0.0156626405645673,0.0202410882520252,0.0407929356119269,0.0382829888528883,0.0133351469133135,0,0,0
"ARFIP2",0.218816959008741,0.0962214720668646,0.346504034606876,0.359774157416027,0.214947641317618,0.105615245487048,0.370660763366642,0.250134710319387,0
"TIMM10B",0.556220512804704,0.234940777957975,0.238350948904132,0.160654915999006,0.311877814563864,0.139469909244027,0.511441043335756,0.399959683232858,0
"DNHD1",0.0384438738535075,0.0471745448291001,0.00726658634666558,0.053772002013277,0.0210638508510849,0.0125642977939606,0,0,0
"RRP8",0.11927679315978,0.128906282370816,0.160431395568166,0.251816643797423,0.228380245203599,0.17671769938756,0.204899116313185,0.102713955473972,0
"ILK",0.297186507077763,0.751706044101005,0.377843869916223,0.37352686902193,0.645937417371348,0.680067934079842,0.7808459092356,0.525360337889026,20.4729565863078
"TAF10",0.597879408867479,0.159478935999614,0.211725667990841,0.129671531135349,0.134335594373088,0.276676028280328,0.261852856442438,0.677040690955107,0.306100584652117
"TPP1",0.349174375935176,0.520520761545632,0.312460465694938,0.504934868536922,0.290846151781124,0.689271481737575,0.550931609121889,1.23042143322107,0
"DCHS1",0.0163570687068805,0,0.0142687978618366,0,0,0,0,0,0
